year,sector,component_scheme,side,component,change_m_eur,contribution_m_eur,balance_change_m_eur,component_closure_error_m_eur
2023,regional_local_government,modern_detailed,expenditure,Interest,16.027,-16.027,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,expenditure,Intermediate consumption,577.187,-577.187,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,expenditure,Other current expenditure,74.737,-74.737,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,expenditure,Social transfers,137.411,-137.411,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,expenditure,Subsidies,-12.389,12.389,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,revenue,Capital revenue,426.334,426.334,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,revenue,Sales and other current revenue,717.274,717.274,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,revenue,Social contributions,37.167,37.167,-152.454,2.444267011e-12
2023,regional_local_government,modern_detailed,revenue,Taxes,348.546,348.546,-152.454,2.444267011e-12
2024,regional_local_government,modern_detailed,expenditure,Capital expenditure,40.064,-40.064,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Compensation of employees,569.346,-569.346,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Interest,61.104,-61.104,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Intermediate consumption,545.312,-545.312,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Other current expenditure,74.78,-74.78,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Social transfers,569.457,-569.457,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,expenditure,Subsidies,-103.18,103.18,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,revenue,Capital revenue,107.653739,107.653739,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,revenue,Sales and other current revenue,1854.809557,1854.809557,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,revenue,Social contributions,21.316,21.316,498.884296,-3.183231456e-12
2024,regional_local_government,modern_detailed,revenue,Taxes,271.988,271.988,498.884296,-3.183231456e-12
2025,regional_local_government,modern_detailed,expenditure,Capital expenditure,1035.913,-1035.913,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Compensation of employees,640.514,-640.514,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Interest,-31.851,31.851,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Intermediate consumption,369.154,-369.154,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Other current expenditure,4.846,-4.846,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Social transfers,128.219,-128.219,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,expenditure,Subsidies,-4.562,4.562,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,revenue,Capital revenue,579.6200185,579.6200185,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,revenue,Sales and other current revenue,1209.019936,1209.019936,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,revenue,Social contributions,51.614,51.614,373.8529545,4.092726158e-12
2025,regional_local_government,modern_detailed,revenue,Taxes,675.832,675.832,373.8529545,4.092726158e-12
1978,social_security_funds,historical_current_capital,expenditure,Capital expenditure,3.506549216,-3.506549216,37.04820899,7.105427358e-15
1978,social_security_funds,historical_current_capital,expenditure,Current expenditure,42.90945684,-42.90945684,37.04820899,7.105427358e-15
1978,social_security_funds,historical_current_capital,revenue,Capital revenue,5.252341856,5.252341856,37.04820899,7.105427358e-15
1978,social_security_funds,historical_current_capital,revenue,Current revenue,78.2118732,78.2118732,37.04820899,7.105427358e-15
1979,social_security_funds,historical_current_capital,expenditure,Capital expenditure,0.6085334344,-0.6085334344,23.48323041,4.618527782e-14
1979,social_security_funds,historical_current_capital,expenditure,Current expenditure,50.71337512,-50.71337512,23.48323041,4.618527782e-14
1979,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.0847956425,-0.0847956425,23.48323041,4.618527782e-14
1979,social_security_funds,historical_current_capital,revenue,Current revenue,74.88993461,74.88993461,23.48323041,4.618527782e-14
1980,social_security_funds,historical_current_capital,expenditure,Capital expenditure,2.588761086,-2.588761086,-28.9173442,-4.97379915e-14
1980,social_security_funds,historical_current_capital,expenditure,Current expenditure,170.7216504,-170.7216504,-28.9173442,-4.97379915e-14
1980,social_security_funds,historical_current_capital,revenue,Capital revenue,3.135847607,3.135847607,-28.9173442,-4.97379915e-14
1980,social_security_funds,historical_current_capital,revenue,Current revenue,141.2572197,141.2572197,-28.9173442,-4.97379915e-14
1981,social_security_funds,historical_current_capital,expenditure,Capital expenditure,2.065023294,-2.065023294,-44.53599326,-1.350031198e-13
1981,social_security_funds,historical_current_capital,expenditure,Current expenditure,190.1766046,-190.1766046,-44.53599326,-1.350031198e-13
1981,social_security_funds,historical_current_capital,revenue,Capital revenue,0.1291437635,0.1291437635,-44.53599326,-1.350031198e-13
1981,social_security_funds,historical_current_capital,revenue,Current revenue,147.5764909,147.5764909,-44.53599326,-1.350031198e-13
1982,social_security_funds,historical_current_capital,expenditure,Capital expenditure,-1.566225397,1.566225397,34.64520007,1.136868377e-13
1982,social_security_funds,historical_current_capital,expenditure,Current expenditure,202.2888832,-202.2888832,34.64520007,1.136868377e-13
1982,social_security_funds,historical_current_capital,revenue,Capital revenue,1.069637174,1.069637174,34.64520007,1.136868377e-13
1982,social_security_funds,historical_current_capital,revenue,Current revenue,234.2982207,234.2982207,34.64520007,1.136868377e-13
1983,social_security_funds,historical_current_capital,expenditure,Capital expenditure,4.512624575,-4.512624575,49.78700332,1.421085472e-13
1983,social_security_funds,historical_current_capital,expenditure,Current expenditure,227.8698128,-227.8698128,49.78700332,1.421085472e-13
1983,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.5455701759,-0.5455701759,49.78700332,1.421085472e-13
1983,social_security_funds,historical_current_capital,revenue,Current revenue,282.7150109,282.7150109,49.78700332,1.421085472e-13
1984,social_security_funds,historical_current_capital,expenditure,Capital expenditure,-1.198521563,1.198521563,132.6853733,-2.557953849e-13
1984,social_security_funds,historical_current_capital,expenditure,Current expenditure,251.6048722,-251.6048722,132.6853733,-2.557953849e-13
1984,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.06879919394,-0.06879919394,132.6853733,-2.557953849e-13
1984,social_security_funds,historical_current_capital,revenue,Current revenue,383.160523,383.160523,132.6853733,-2.557953849e-13
1985,social_security_funds,historical_current_capital,expenditure,Capital expenditure,0.6373739288,-0.6373739288,-38.64413264,-6.394884622e-14
1985,social_security_funds,historical_current_capital,expenditure,Current expenditure,346.0829455,-346.0829455,-38.64413264,-6.394884622e-14
1985,social_security_funds,historical_current_capital,revenue,Capital revenue,1.217271376,1.217271376,-38.64413264,-6.394884622e-14
1985,social_security_funds,historical_current_capital,revenue,Current revenue,306.8589154,306.8589154,-38.64413264,-6.394884622e-14
1986,social_security_funds,historical_current_capital,expenditure,Capital expenditure,39.06516296,-39.06516296,181.3994773,-5.684341886e-14
1986,social_security_funds,historical_current_capital,expenditure,Current expenditure,592.8243568,-592.8243568,181.3994773,-5.684341886e-14
1986,social_security_funds,historical_current_capital,revenue,Capital revenue,50.82807434,50.82807434,181.3994773,-5.684341886e-14
1986,social_security_funds,historical_current_capital,revenue,Current revenue,762.4609227,762.4609227,181.3994773,-5.684341886e-14
1987,social_security_funds,historical_current_capital,expenditure,Capital expenditure,-19.04514121,19.04514121,-179.9712692,0
1987,social_security_funds,historical_current_capital,expenditure,Current expenditure,678.7523569,-678.7523569,-179.9712692,0
1987,social_security_funds,historical_current_capital,revenue,Capital revenue,-41.1059347,-41.1059347,-179.9712692,0
1987,social_security_funds,historical_current_capital,revenue,Current revenue,520.8418812,520.8418812,-179.9712692,0
1988,social_security_funds,historical_current_capital,expenditure,Capital expenditure,1.92038188,-1.92038188,68.44322184,1.705302566e-13
1988,social_security_funds,historical_current_capital,expenditure,Current expenditure,488.4838157,-488.4838157,68.44322184,1.705302566e-13
1988,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.04489181074,-0.04489181074,68.44322184,1.705302566e-13
1988,social_security_funds,historical_current_capital,revenue,Current revenue,558.8923112,558.8923112,68.44322184,1.705302566e-13
1989,social_security_funds,historical_current_capital,expenditure,Capital expenditure,4.253793358,-4.253793358,54.84991171,-1.492139745e-13
1989,social_security_funds,historical_current_capital,expenditure,Current expenditure,589.617016,-589.617016,54.84991171,-1.492139745e-13
1989,social_security_funds,historical_current_capital,revenue,Capital revenue,-6.429504893,-6.429504893,54.84991171,-1.492139745e-13
1989,social_security_funds,historical_current_capital,revenue,Current revenue,655.150226,655.150226,54.84991171,-1.492139745e-13
1990,social_security_funds,historical_current_capital,expenditure,Capital expenditure,-0.8406340719,0.8406340719,-58.36976387,3.268496584e-13
1990,social_security_funds,historical_current_capital,expenditure,Current expenditure,922.3596962,-922.3596962,-58.36976387,3.268496584e-13
1990,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.5436897078,-0.5436897078,-58.36976387,3.268496584e-13
1990,social_security_funds,historical_current_capital,revenue,Current revenue,863.692988,863.692988,-58.36976387,3.268496584e-13
1991,social_security_funds,historical_current_capital,expenditure,Capital expenditure,26.42487605,-26.42487605,-297.9455113,-2.842170943e-13
1991,social_security_funds,historical_current_capital,expenditure,Current expenditure,1336.072723,-1336.072723,-297.9455113,-2.842170943e-13
1991,social_security_funds,historical_current_capital,revenue,Capital revenue,-0.6135214134,-0.6135214134,-297.9455113,-2.842170943e-13
1991,social_security_funds,historical_current_capital,revenue,Current revenue,1065.165609,1065.165609,-297.9455113,-2.842170943e-13
1992,social_security_funds,historical_current_capital,expenditure,Capital expenditure,-30.98208318,30.98208318,250.652677,0
1992,social_security_funds,historical_current_capital,expenditure,Current expenditure,1315.172157,-1315.172157,250.652677,0
1992,social_security_funds,historical_current_capital,revenue,Capital revenue,6.15516605,6.15516605,250.652677,0
1992,social_security_funds,historical_current_capital,revenue,Current revenue,1528.687584,1528.687584,250.652677,0
1993,social_security_funds,historical_current_capital,expenditure,Capital expenditure,40.20637763,-40.20637763,45.72652408,1.413980044e-12
1993,social_security_funds,historical_current_capital,expenditure,Current expenditure,1417.34053,-1417.34053,45.72652408,1.413980044e-12
1993,social_security_funds,historical_current_capital,revenue,Capital revenue,0.344170549,0.344170549,45.72652408,1.413980044e-12
1993,social_security_funds,historical_current_capital,revenue,Current revenue,1502.929261,1502.929261,45.72652408,1.413980044e-12
1994,social_security_funds,historical_current_capital,expenditure,Capital expenditure,1.57248123,-1.57248123,-504.8695353,-1.307398634e-12
1994,social_security_funds,historical_current_capital,expenditure,Current expenditure,630.4630328,-630.4630328,-504.8695353,-1.307398634e-12
1994,social_security_funds,historical_current_capital,revenue,Capital revenue,0.8928482358,0.8928482358,-504.8695353,-1.307398634e-12
1994,social_security_funds,historical_current_capital,revenue,Current revenue,126.2731304,126.2731304,-504.8695353,-1.307398634e-12
1995,social_security_funds,historical_current_capital,expenditure,Capital expenditure,18.03548192,-18.03548192,-91.14927767,2.714273251e-12
1995,social_security_funds,historical_current_capital,expenditure,Current expenditure,1087.323045,-1087.323045,-91.14927767,2.714273251e-12
1995,social_security_funds,historical_current_capital,revenue,Capital revenue,2.533893317,2.533893317,-91.14927767,2.714273251e-12
1995,social_security_funds,historical_current_capital,revenue,Current revenue,1011.675356,1011.675356,-91.14927767,2.714273251e-12
2001,social_security_funds,modern_detailed,expenditure,Capital expenditure,176.799,-176.799,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Compensation of employees,42.83,-42.83,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Interest,2.552,-2.552,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Intermediate consumption,0.855,-0.855,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Other current expenditure,134.733,-134.733,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Social transfers,856.864,-856.864,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,expenditure,Subsidies,-18.378,18.378,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,revenue,Capital revenue,11.847,11.847,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-10.03311942,-10.03311942,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,revenue,Social contributions,796.631,796.631,-365.2541194,-1.98951966e-12
2001,social_security_funds,modern_detailed,revenue,Taxes,32.556,32.556,-365.2541194,-1.98951966e-12
2002,social_security_funds,modern_detailed,expenditure,Capital expenditure,-907.562,907.562,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Compensation of employees,-8.53,8.53,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Interest,0.512,-0.512,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Intermediate consumption,23.317,-23.317,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Other current expenditure,411.921,-411.921,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Social transfers,911.072,-911.072,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,expenditure,Subsidies,31.41,-31.41,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,revenue,Capital revenue,6.593,6.593,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,revenue,Sales and other current revenue,1112.787309,1112.787309,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,revenue,Social contributions,508.393,508.393,1200.244309,-1.364242053e-12
2002,social_security_funds,modern_detailed,revenue,Taxes,34.611,34.611,1200.244309,-1.364242053e-12
2003,social_security_funds,modern_detailed,expenditure,Capital expenditure,-5.861,5.861,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Compensation of employees,117.687,-117.687,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Interest,0.031,-0.031,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-49.959,49.959,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Other current expenditure,-138.488,138.488,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Social transfers,1172.611,-1172.611,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,expenditure,Subsidies,61.178,-61.178,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,revenue,Capital revenue,-11.01,-11.01,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,revenue,Sales and other current revenue,329.9454141,329.9454141,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,revenue,Social contributions,95.085,95.085,-585.6495859,-2.046363079e-12
2003,social_security_funds,modern_detailed,revenue,Taxes,157.529,157.529,-585.6495859,-2.046363079e-12
2004,social_security_funds,modern_detailed,expenditure,Capital expenditure,-2.223,2.223,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Compensation of employees,-36.805,36.805,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Interest,-3.092,3.092,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Intermediate consumption,57.931,-57.931,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Other current expenditure,159.894,-159.894,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Social transfers,1013.824,-1013.824,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,expenditure,Subsidies,-97.13,97.13,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,revenue,Capital revenue,-3.951,-3.951,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,revenue,Sales and other current revenue,803.5067378,803.5067378,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,revenue,Social contributions,263.76,263.76,-96.58226224,2.216893336e-12
2004,social_security_funds,modern_detailed,revenue,Taxes,-67.499,-67.499,-96.58226224,2.216893336e-12
2005,social_security_funds,modern_detailed,expenditure,Capital expenditure,24.094,-24.094,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Compensation of employees,-7.262,7.262,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Interest,3.533,-3.533,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-3.22,3.22,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Other current expenditure,-18.004,18.004,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Social transfers,1038.063,-1038.063,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,expenditure,Subsidies,53.981,-53.981,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,revenue,Capital revenue,0.018,0.018,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,revenue,Sales and other current revenue,515.2157358,515.2157358,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,revenue,Social contributions,627.368,627.368,202.8277358,-3.694822226e-13
2005,social_security_funds,modern_detailed,revenue,Taxes,151.411,151.411,202.8277358,-3.694822226e-13
2006,social_security_funds,modern_detailed,expenditure,Capital expenditure,-23.349818,23.349818,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Compensation of employees,13.443,-13.443,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Interest,-3.533582,3.533582,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Intermediate consumption,0.859,-0.859,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Other current expenditure,127.696233,-127.696233,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Social transfers,926.651,-926.651,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,expenditure,Subsidies,19.813,-19.813,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,revenue,Capital revenue,-7.773293,-7.773293,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,revenue,Sales and other current revenue,809.9628792,809.9628792,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,revenue,Social contributions,565.604,565.604,304.7647532,1.250555215e-12
2006,social_security_funds,modern_detailed,revenue,Taxes,-1.45,-1.45,304.7647532,1.250555215e-12
2007,social_security_funds,modern_detailed,expenditure,Capital expenditure,-31.102545,31.102545,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Compensation of employees,-20.108,20.108,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Interest,0.123241,-0.123241,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Intermediate consumption,25.927,-25.927,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Other current expenditure,51.834754,-51.834754,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Social transfers,653.809,-653.809,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,expenditure,Subsidies,-59.609,59.609,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,revenue,Capital revenue,-0.092377,-0.092377,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,revenue,Sales and other current revenue,435.6857451,435.6857451,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,revenue,Social contributions,766.792,766.792,602.7789181,-1.932676241e-12
2007,social_security_funds,modern_detailed,revenue,Taxes,21.268,21.268,602.7789181,-1.932676241e-12
2008,social_security_funds,modern_detailed,expenditure,Capital expenditure,25.130533,-25.130533,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Compensation of employees,0.401,-0.401,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Interest,-0.043829,0.043829,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Intermediate consumption,0.5,-0.5,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Other current expenditure,100.236343,-100.236343,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Social transfers,871.425,-871.425,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,expenditure,Subsidies,-34.27,34.27,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,revenue,Capital revenue,-3.57357,-3.57357,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,revenue,Sales and other current revenue,1276.95779,1276.95779,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,revenue,Social contributions,632.089,632.089,260.0541732,-2.216893336e-12
2008,social_security_funds,modern_detailed,revenue,Taxes,-682.04,-682.04,260.0541732,-2.216893336e-12
2009,social_security_funds,modern_detailed,expenditure,Capital expenditure,36.44383,-36.44383,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Compensation of employees,8.423,-8.423,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Interest,-0.02183,0.02183,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-34.774,34.774,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Other current expenditure,148.51467,-148.51467,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Social transfers,1680.367,-1680.367,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,expenditure,Subsidies,101.086,-101.086,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,revenue,Capital revenue,0.55224,0.55224,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,revenue,Sales and other current revenue,559.99338,559.99338,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,revenue,Social contributions,111.408,111.408,-1267.75305,6.821210263e-13
2009,social_security_funds,modern_detailed,revenue,Taxes,0.332,0.332,-1267.75305,6.821210263e-13
2010,social_security_funds,modern_detailed,expenditure,Capital expenditure,-16.702,16.702,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Compensation of employees,-21.51,21.51,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Interest,-0.035,0.035,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Intermediate consumption,23.826,-23.826,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Other current expenditure,-60.975,60.975,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Social transfers,760.478,-760.478,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,expenditure,Subsidies,55.029,-55.029,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,revenue,Capital revenue,-1.385,-1.385,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,revenue,Sales and other current revenue,793.73915,793.73915,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,revenue,Social contributions,358.70819,358.70819,392.31834,-1.136868377e-13
2010,social_security_funds,modern_detailed,revenue,Taxes,-18.633,-18.633,392.31834,-1.136868377e-13
2011,social_security_funds,modern_detailed,expenditure,Capital expenditure,-22.09,22.09,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Compensation of employees,-28.893,28.893,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Interest,-0.019,0.019,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-63.034,63.034,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Other current expenditure,-92.211,92.211,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Social transfers,-62.953,62.953,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,expenditure,Subsidies,-4.659,4.659,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,revenue,Capital revenue,13.69,13.69,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-886.049,-886.049,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,revenue,Social contributions,211.93781,211.93781,-365.80319,3.410605132e-12
2011,social_security_funds,modern_detailed,revenue,Taxes,20.759,20.759,-365.80319,3.410605132e-12
2012,social_security_funds,modern_detailed,expenditure,Capital expenditure,-17.01,17.01,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Compensation of employees,-60.114,60.114,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Interest,0.015,-0.015,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-0.113,0.113,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Other current expenditure,16.842,-16.842,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Social transfers,848.832,-848.832,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,expenditure,Subsidies,-64.708,64.708,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,revenue,Capital revenue,-1.575,-1.575,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,revenue,Sales and other current revenue,1294.139,1294.139,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,revenue,Social contributions,-701.372,-701.372,-125.087,-1.193711796e-12
2012,social_security_funds,modern_detailed,revenue,Taxes,7.465,7.465,-125.087,-1.193711796e-12
2013,social_security_funds,modern_detailed,expenditure,Capital expenditure,-9.204,9.204,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Compensation of employees,24.843,-24.843,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Interest,-0.01,0.01,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-10.511,10.511,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Other current expenditure,89.072,-89.072,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Social transfers,692.595,-692.595,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,expenditure,Subsidies,-13.525,13.525,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,revenue,Capital revenue,-7.763,-7.763,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,revenue,Sales and other current revenue,602.576,602.576,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,revenue,Social contributions,206.098,206.098,33.955,-1.5063506e-12
2013,social_security_funds,modern_detailed,revenue,Taxes,6.304,6.304,33.955,-1.5063506e-12
2014,social_security_funds,modern_detailed,expenditure,Capital expenditure,1.155,-1.155,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Compensation of employees,-6.156,6.156,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Interest,0.008,-0.008,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-10.299,10.299,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Other current expenditure,29.231,-29.231,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Social transfers,-541.726,541.726,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,expenditure,Subsidies,-32.203,32.203,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,revenue,Capital revenue,1.692,1.692,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-357.574,-357.574,459.796,1.136868377e-12
