DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2001,491.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2002,249.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2003,439.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2004,183.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2005,231.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2006,3673.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2007,4183.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2008,-531.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2009,-6077.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2010,-3784.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2011,-904.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2012,-311.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2013,2890.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2014,1231.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2015,1595.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2016,886.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2017,1273.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2018,3448.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2019,795.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2020,1803.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2021,-2328.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2022,-1230.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2023,1374.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2024,-3681.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,RO,2025,1561.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,1995,14875.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,1996,12457.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,1997,9917.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,1998,24855.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,1999,-40710.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2000,-8431.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2001,-123939.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2002,23596.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2003,24419.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2004,24038.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2005,28363.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2006,28933.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2007,33684.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2008,33410.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2009,6891.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2010,3956.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2011,19189.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2012,9316.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2013,-4562.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2014,6114.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2015,9983.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2016,5280.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2017,6.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2018,5958.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2019,8013.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2020,-8237.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2021,-181.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2022,21300.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2023,15697.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2024,29137.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SE,2025,26350.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,1995,-74.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,1996,-61.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,1997,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,1998,37.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,1999,1.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2000,-94.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2001,-47.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2002,-34.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2003,-36.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2004,-25.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2005,216.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2006,21.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2007,57.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2008,-40.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2009,-142.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2010,-128.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2011,-5.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2012,-104.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2013,64.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2014,78.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2015,46.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2016,-67.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2017,56.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2018,14.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2019,13.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2020,10.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2021,170.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2022,-106.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2023,22.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2024,108.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SI,2025,17.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,1995,1008.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,1996,739.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,1997,11.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,1998,48.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,1999,-82.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2000,121.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2001,257.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2002,144.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2003,387.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2004,166.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2005,-257.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2006,83.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2007,61.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2008,217.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2009,-435.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2010,-20.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2011,280.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2012,206.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2013,-186.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2014,-69.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2015,-133.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2016,-215.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2017,301.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2018,25.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2019,153.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2020,326.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2021,283.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2022,189.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2023,276.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2024,347.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,MIO_NAC,S1314,B9,SK,2025,930.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,1995,-6.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,1996,-4.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,1997,-2.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,1998,-2.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,1999,-2.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2000,-2.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2001,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2002,-1.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2003,-1.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2004,-4.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2005,-2.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2006,-2.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2007,-1.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2008,-1.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2009,-5.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2010,-4.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2011,-2.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2012,-2.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2013,-2.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2014,-1.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2015,-0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2016,-1.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2017,-0.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2018,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2019,0.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2020,-8.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2021,-5.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2022,-3.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2023,-2.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2024,-4.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,AT,2025,-4.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,1995,-4.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,1996,-4.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,1997,-2.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,1998,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,1999,-0.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2000,-0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2001,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2002,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2003,-1.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2004,-0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2005,-2.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2006,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2007,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2008,-1.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2009,-5.4,b,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2010,-4.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2011,-4.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2012,-4.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2013,-3.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2014,-3.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2015,-2.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2016,-2.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2017,-0.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2018,-1.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2019,-2.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2020,-9.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2021,-5.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2022,-3.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2023,-4.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2024,-4.4,p,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BE,2025,-5.2,p,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,1995,-5.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,1996,-8.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,1997,1.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,1998,1.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,1999,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2000,0.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2001,0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2002,-1.1,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2003,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2004,1.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2005,1.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2006,2.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2007,0.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2008,1.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2009,-4.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2010,-3.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2011,-1.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2012,-0.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2013,-0.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2014,-5.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2015,-1.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2016,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2017,1.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2018,1.7,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2019,2.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2020,-3.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2021,-4.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2022,-2.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2023,-2.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2024,-3.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,BG,2025,-3.5,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,1995,-1.9,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,1996,-2.0,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,1997,-2.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,1998,-1.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,1999,-1.6,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,2000,0.3,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,2001,0.2,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,2002,-1.8,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,2003,-1.4,,
ESTAT:GOV_10A_MAIN(1.0),21/07/26 11:00:00,A,PC_GDP,S13,B9,CH,2004,-1.4,,
