country,year,sector,balance_mio_nac,balance_pct_gdp,flag
PT,2016,local_government,863,0.5,
PT,2016,social_security_funds,1569.9,0.8,
PT,2017,central_government,-8460.1,-4.3,
PT,2017,general_government,-5869.6,-3,
PT,2017,local_government,348,0.2,
PT,2017,social_security_funds,2242.6,1.1,
PT,2018,central_government,-3406.9,-1.7,
PT,2018,general_government,-872.8,-0.4,
PT,2018,local_government,499.2,0.2,
PT,2018,social_security_funds,2034.8,1,
PT,2019,central_government,-3330.9,-1.6,
PT,2019,general_government,249,0.1,
PT,2019,local_government,604.4,0.3,
PT,2019,social_security_funds,2975.5,1.4,
PT,2020,central_government,-13554.6,-6.7,
PT,2020,general_government,-11563.9,-5.8,
PT,2020,local_government,-207.2,-0.1,
PT,2020,social_security_funds,2197.9,1.1,
PT,2021,central_government,-7984.7,-3.7,
PT,2021,general_government,-6117,-2.8,
PT,2021,local_government,-600.6,-0.3,
PT,2021,social_security_funds,2468.3,1.1,
PT,2022,central_government,-4966.1,-2,
PT,2022,general_government,-757.3,-0.3,
PT,2022,local_government,-90.5,0,
PT,2022,social_security_funds,4299.4,1.8,
PT,2023,central_government,-2447.4,-0.9,
PT,2023,general_government,3029.7,1.1,
PT,2023,local_government,-243,-0.1,
PT,2023,social_security_funds,5720.2,2.1,
PT,2024,central_government,-4423.9,-1.5,
PT,2024,general_government,1862.5,0.6,
PT,2024,local_government,255.9,0.1,
PT,2024,social_security_funds,6030.6,2.1,
PT,2025,central_government,-5635.8,-1.8,
PT,2025,general_government,2058.6,0.7,
PT,2025,local_government,629.7,0.2,
PT,2025,social_security_funds,7064.7,2.3,
RO,1995,central_government,-225.1,-3,
RO,1995,general_government,-152.3,-2,
RO,1995,local_government,6.4,0.1,
RO,1995,social_security_funds,66.4,0.9,
RO,1996,central_government,-492.8,-4.3,
RO,1996,general_government,-406,-3.6,
RO,1996,local_government,13.7,0.1,
RO,1996,social_security_funds,73.1,0.6,
RO,1997,central_government,-1182.2,-4.6,
RO,1997,general_government,-1128.8,-4.4,
RO,1997,local_government,11.1,0,
RO,1997,social_security_funds,42.3,0.2,
RO,1998,central_government,-920.7,-2.5,
RO,1998,general_government,-1198.1,-3.2,
RO,1998,local_government,-3.8,0,
RO,1998,social_security_funds,-273.6,-0.7,
RO,1999,central_government,-2653.8,-4.8,
RO,1999,general_government,-2436.4,-4.4,
RO,1999,local_government,70.1,0.1,
RO,1999,social_security_funds,147.3,0.3,
RO,2000,central_government,-4072.9,-5,
RO,2000,general_government,-3716,-4.6,
RO,2000,local_government,228.9,0.3,
RO,2000,social_security_funds,128,0.2,
RO,2001,central_government,-4767.9,-4.1,
RO,2001,general_government,-4055.2,-3.5,
RO,2001,local_government,220.9,0.2,
RO,2001,social_security_funds,491.8,0.4,
RO,2002,central_government,-3189.9,-2.1,
RO,2002,general_government,-2945,-1.9,
RO,2002,local_government,-5,0,
RO,2002,social_security_funds,249.9,0.2,
RO,2003,central_government,-3521.8,-1.8,
RO,2003,general_government,-2736.5,-1.4,
RO,2003,local_government,345.9,0.2,
RO,2003,social_security_funds,439.4,0.2,
RO,2004,central_government,-2356.9,-1,
RO,2004,general_government,-2658.2,-1.1,
RO,2004,local_government,-484.3,-0.2,
RO,2004,social_security_funds,183,0.1,
RO,2005,central_government,-2478.6,-0.9,
RO,2005,general_government,-2319.2,-0.8,
RO,2005,local_government,-71.8,0,
RO,2005,social_security_funds,231.2,0.1,
RO,2006,central_government,-11027.4,-3.2,
RO,2006,general_government,-7329.1,-2.1,
RO,2006,local_government,25.2,0,
RO,2006,social_security_funds,3673.1,1.1,
RO,2007,central_government,-14958.9,-3.5,
RO,2007,general_government,-11761.3,-2.8,
RO,2007,local_government,-986.2,-0.2,
RO,2007,social_security_funds,4183.8,1,
RO,2008,central_government,-23264.7,-4.3,
RO,2008,general_government,-29217.1,-5.4,
RO,2008,local_government,-5420.9,-1,
RO,2008,social_security_funds,-531.5,-0.1,
RO,2009,central_government,-40649.5,-7.7,
RO,2009,general_government,-50537.8,-9.5,
RO,2009,local_government,-3811.3,-0.7,
RO,2009,social_security_funds,-6077,-1.1,
RO,2010,central_government,-34134.5,-6.3,
RO,2010,general_government,-38447.8,-7.1,
RO,2010,local_government,-528.4,-0.1,
RO,2010,social_security_funds,-3784.9,-0.7,
RO,2011,central_government,-28230.4,-4.8,
RO,2011,general_government,-32592.1,-5.6,
RO,2011,local_government,-3456.9,-0.6,
RO,2011,social_security_funds,-904.8,-0.2,
RO,2012,central_government,-20636.1,-3.3,
RO,2012,general_government,-23729.8,-3.8,
RO,2012,local_government,-2782.1,-0.4,
RO,2012,social_security_funds,-311.6,-0.1,
RO,2013,central_government,-17933.4,-2.8,
RO,2013,general_government,-14325.8,-2.3,
RO,2013,local_government,717.2,0.1,
RO,2013,social_security_funds,2890.4,0.5,
RO,2014,central_government,-12591.5,-1.9,
RO,2014,general_government,-7935,-1.2,
RO,2014,local_government,3424.6,0.5,
RO,2014,social_security_funds,1231.9,0.2,
RO,2015,central_government,-10502.1,-1.5,
RO,2015,general_government,-3718.9,-0.5,
RO,2015,local_government,5187.5,0.7,
RO,2015,social_security_funds,1595.7,0.2,
RO,2016,central_government,-21273.3,-2.8,
RO,2016,general_government,-18899.1,-2.5,
RO,2016,local_government,1487.9,0.2,
RO,2016,social_security_funds,886.3,0.1,
RO,2017,central_government,-24170.4,-2.8,
RO,2017,general_government,-21400.3,-2.5,
RO,2017,local_government,1496.7,0.2,
RO,2017,social_security_funds,1273.4,0.1,
RO,2018,central_government,-29797.8,-3.1,
RO,2018,general_government,-26908.1,-2.8,
RO,2018,local_government,-558.3,-0.1,
RO,2018,social_security_funds,3448,0.4,
RO,2019,central_government,-45269.3,-4.3,
RO,2019,general_government,-46147.4,-4.4,
RO,2019,local_government,-1673.7,-0.2,
RO,2019,social_security_funds,795.6,0.1,
RO,2020,central_government,-97323.1,-9.1,
RO,2020,general_government,-98471.3,-9.3,
RO,2020,local_government,-2951.6,-0.3,
RO,2020,social_security_funds,1803.4,0.2,
RO,2021,central_government,-85723,-7.2,
RO,2021,general_government,-85177,-7.2,
RO,2021,local_government,2874.9,0.2,
RO,2021,social_security_funds,-2328.9,-0.2,
RO,2022,central_government,-90308.1,-6.5,
RO,2022,general_government,-90178.5,-6.5,
RO,2022,local_government,1359.6,0.1,
RO,2022,social_security_funds,-1230,-0.1,
RO,2023,central_government,-103244.5,-6.5,
RO,2023,general_government,-105127.7,-6.6,
RO,2023,local_government,-3257.9,-0.2,
RO,2023,social_security_funds,1374.7,0.1,
RO,2024,central_government,-149733.4,-8.5,
RO,2024,general_government,-162782.4,-9.3,
RO,2024,local_government,-9367.7,-0.5,
RO,2024,social_security_funds,-3681.3,-0.2,
RO,2025,central_government,-149060,-7.8,
RO,2025,general_government,-151063,-7.9,
RO,2025,local_government,-3564.7,-0.2,
RO,2025,social_security_funds,1561.7,0.1,
SE,1995,central_government,-141189,-7.4,
SE,1995,general_government,-133513,-7,
SE,1995,local_government,-7199,-0.4,
SE,1995,social_security_funds,14875,0.8,
SE,1996,central_government,-66773,-3.4,
SE,1996,general_government,-60858,-3.1,
SE,1996,local_government,-6542,-0.3,
SE,1996,social_security_funds,12457,0.6,
SE,1997,central_government,-32563,-1.6,
SE,1997,general_government,-32172,-1.6,
SE,1997,local_government,-9526,-0.5,
SE,1997,social_security_funds,9917,0.5,
SE,1998,central_government,-3650,-0.2,
SE,1998,general_government,17689,0.8,
SE,1998,local_government,-3516,-0.2,
SE,1998,social_security_funds,24855,1.2,
SE,1999,central_government,62110,2.7,
SE,1999,general_government,13525,0.6,
SE,1999,local_government,-7875,-0.3,
SE,1999,social_security_funds,-40710,-1.8,
SE,2000,central_government,82491,3.4,
SE,2000,general_government,74743,3.1,
SE,2000,local_government,683,0,
SE,2000,social_security_funds,-8431,-0.4,
SE,2001,central_government,164557,6.6,
SE,2001,general_government,34402,1.4,
SE,2001,local_government,-6216,-0.2,
SE,2001,social_security_funds,-123939,-4.9,
SE,2002,central_government,-46312,-1.8,
SE,2002,general_government,-37929,-1.5,
SE,2002,local_government,-15213,-0.6,
SE,2002,social_security_funds,23596,0.9,
SE,2003,central_government,-49495,-1.8,
SE,2003,general_government,-33686,-1.2,
SE,2003,local_government,-8610,-0.3,
SE,2003,social_security_funds,24419,0.9,
SE,2004,central_government,-19691,-0.7,
SE,2004,general_government,4307,0.2,
SE,2004,local_government,-40,0,
SE,2004,social_security_funds,24038,0.9,
SE,2005,central_government,21689,0.7,
SE,2005,general_government,58299,2,
SE,2005,local_government,8247,0.3,
SE,2005,social_security_funds,28363,1,
SE,2006,central_government,37636,1.2,
SE,2006,general_government,68603,2.2,
SE,2006,local_government,2034,0.1,
SE,2006,social_security_funds,28933,0.9,
SE,2007,central_government,76543,2.3,
SE,2007,general_government,111767,3.4,
SE,2007,local_government,1540,0,
SE,2007,social_security_funds,33684,1,
SE,2008,central_government,35368,1,
SE,2008,general_government,63457,1.9,
SE,2008,local_government,-5321,-0.2,
SE,2008,social_security_funds,33410,1,
SE,2009,central_government,-27581,-0.8,
SE,2009,general_government,-30497,-0.9,
SE,2009,local_government,-9807,-0.3,
SE,2009,social_security_funds,6891,0.2,
SE,2010,central_government,-12860,-0.4,
SE,2010,general_government,-5897,-0.2,
SE,2010,local_government,3007,0.1,
SE,2010,social_security_funds,3956,0.1,
SE,2011,central_government,-18925,-0.5,
SE,2011,general_government,-15668,-0.4,
SE,2011,local_government,-15932,-0.4,
SE,2011,social_security_funds,19189,0.5,
SE,2012,central_government,-43849,-1.2,
SE,2012,general_government,-44533,-1.2,
SE,2012,local_government,-10000,-0.3,
SE,2012,social_security_funds,9316,0.3,
SE,2013,central_government,-47997,-1.3,
SE,2013,general_government,-62267,-1.6,
SE,2013,local_government,-9708,-0.3,
SE,2013,social_security_funds,-4562,-0.1,
SE,2014,central_government,-51874,-1.3,
SE,2014,general_government,-73945,-1.9,
SE,2014,local_government,-28185,-0.7,
SE,2014,social_security_funds,6114,0.2,
SE,2015,central_government,4854,0.1,
SE,2015,general_government,-12221,-0.3,
SE,2015,local_government,-27058,-0.6,
SE,2015,social_security_funds,9983,0.2,
SE,2016,central_government,63641,1.4,
SE,2016,general_government,36915,0.8,
SE,2016,local_government,-32006,-0.7,
SE,2016,social_security_funds,5280,0.1,
SE,2017,central_government,76109,1.7,
SE,2017,general_government,58901,1.3,
SE,2017,local_government,-17214,-0.4,
SE,2017,social_security_funds,6,0,
SE,2018,central_government,63439,1.3,
SE,2018,general_government,31609,0.7,
SE,2018,local_government,-37788,-0.8,
SE,2018,social_security_funds,5958,0.1,
SE,2019,central_government,65769,1.3,
SE,2019,general_government,21669,0.4,
SE,2019,local_government,-52113,-1,
SE,2019,social_security_funds,8013,0.2,
SE,2020,central_government,-143968,-2.9,
SE,2020,general_government,-159927,-3.2,
SE,2020,local_government,-7722,-0.2,
SE,2020,social_security_funds,-8237,-0.2,
SE,2021,central_government,-35428,-0.7,
SE,2021,general_government,-11073,-0.2,
SE,2021,local_government,24536,0.5,
SE,2021,social_security_funds,-181,0,
SE,2022,central_government,20870,0.4,
SE,2022,general_government,57635,1,
SE,2022,local_government,15465,0.3,
SE,2022,social_security_funds,21300,0.4,
SE,2023,central_government,-7355,-0.1,
SE,2023,general_government,-54898,-0.9,
SE,2023,local_government,-63240,-1,
SE,2023,social_security_funds,15697,0.3,
SE,2024,central_government,-75751,-1.2,
SE,2024,general_government,-104754,-1.6,
SE,2024,local_government,-58140,-0.9,
SE,2024,social_security_funds,29137,0.5,
SE,2025,central_government,-89095,-1.4,
SE,2025,general_government,-89415,-1.4,
SE,2025,local_government,-26670,-0.4,
SE,2025,social_security_funds,26350,0.4,
SI,1995,central_government,-804.3,-7.6,
SI,1995,general_government,-859.8,-8.1,
SI,1995,local_government,19,0.2,
SI,1995,social_security_funds,-74.6,-0.7,
SI,1996,central_government,-87.8,-0.7,
SI,1996,general_government,-133.3,-1.1,
SI,1996,local_government,16.1,0.1,
SI,1996,social_security_funds,-61.5,-0.5,
SI,1997,central_government,-369.2,-2.7,
SI,1997,general_government,-322.1,-2.3,
SI,1997,local_government,48.1,0.3,
SI,1997,social_security_funds,-1,0,
SI,1998,central_government,-432.8,-2.8,
SI,1998,general_government,-365.3,-2.4,
SI,1998,local_government,30.4,0.2,
SI,1998,social_security_funds,37.1,0.2,
SI,1999,central_government,-536.1,-3.1,
SI,1999,general_government,-521.9,-3,
SI,1999,local_government,12.6,0.1,
SI,1999,social_security_funds,1.6,0,
SI,2000,central_government,-617.1,-3.3,
SI,2000,general_government,-706.7,-3.8,
SI,2000,local_government,5.2,0,
SI,2000,social_security_funds,-94.7,-0.5,
SI,2001,central_government,-903.7,-4.3,
SI,2001,general_government,-959,-4.6,
SI,2001,local_government,-7.8,0,
SI,2001,social_security_funds,-47.4,-0.2,
SI,2002,central_government,-500.9,-2.2,
SI,2002,general_government,-575.8,-2.5,
SI,2002,local_government,-40.5,-0.2,
SI,2002,social_security_funds,-34.4,-0.1,
SI,2003,central_government,-621.9,-2.5,
SI,2003,general_government,-676,-2.7,
SI,2003,local_government,-17.4,-0.1,
SI,2003,social_security_funds,-36.8,-0.1,
SI,2004,central_government,-493.2,-1.8,
SI,2004,general_government,-543.4,-2,
SI,2004,local_government,-24.5,-0.1,
SI,2004,social_security_funds,-25.6,-0.1,
SI,2005,central_government,-601.9,-2.1,
SI,2005,general_government,-398.6,-1.4,
SI,2005,local_government,-13.1,0,
SI,2005,social_security_funds,216.4,0.7,
SI,2006,central_government,-390.9,-1.2,
SI,2006,general_government,-393.8,-1.3,
SI,2006,local_government,-24.4,-0.1,
SI,2006,social_security_funds,21.5,0.1,
SI,2007,central_government,-37.6,-0.1,
SI,2007,general_government,-26.9,-0.1,
SI,2007,local_government,-47.2,-0.1,
SI,2007,social_security_funds,57.8,0.2,
SI,2008,central_government,-244.8,-0.6,
SI,2008,general_government,-543.7,-1.4,
SI,2008,local_government,-258.4,-0.7,
SI,2008,social_security_funds,-40.6,-0.1,
SI,2009,central_government,-1785.4,-5,
SI,2009,general_government,-2103.9,-5.9,
SI,2009,local_government,-175.9,-0.5,
SI,2009,social_security_funds,-142.6,-0.4,
SI,2010,central_government,-1779.4,-4.9,
SI,2010,general_government,-2002.9,-5.6,
SI,2010,local_government,-94.9,-0.3,
SI,2010,social_security_funds,-128.6,-0.4,
SI,2011,central_government,-2483.3,-6.8,
SI,2011,general_government,-2459.2,-6.7,
SI,2011,local_government,29,0.1,
SI,2011,social_security_funds,-5,0,
SI,2012,central_government,-1422.3,-4,
SI,2012,general_government,-1507.9,-4.2,
SI,2012,local_government,18.7,0.1,
SI,2012,social_security_funds,-104.3,-0.3,
SI,2013,central_government,-4058.2,-11.3,
SI,2013,general_government,-4046.4,-11.2,
SI,2013,local_government,-52.8,-0.1,
SI,2013,social_security_funds,64.7,0.2,
SI,2014,central_government,-1715.8,-4.6,
SI,2014,general_government,-1686.9,-4.5,
SI,2014,local_government,-49.7,-0.1,
SI,2014,social_security_funds,78.6,0.2,
SI,2015,central_government,-1251,-3.2,
SI,2015,general_government,-1092.3,-2.8,
SI,2015,local_government,112.6,0.3,
SI,2015,social_security_funds,46.1,0.1,
SI,2016,central_government,-804.5,-2,
SI,2016,general_government,-799.9,-2,
SI,2016,local_government,71.8,0.2,
SI,2016,social_security_funds,-67.2,-0.2,
SI,2017,central_government,-38.3,-0.1,
SI,2017,general_government,22.9,0.1,
SI,2017,local_government,4.2,0,
SI,2017,social_security_funds,56.9,0.1,
SI,2018,central_government,484.8,1.1,
SI,2018,general_government,407.4,0.9,
SI,2018,local_government,-91.7,-0.2,
SI,2018,social_security_funds,14.2,0,
SI,2019,central_government,348,0.7,
SI,2019,general_government,328,0.7,
SI,2019,local_government,-33.7,-0.1,
SI,2019,social_security_funds,13.7,0,
SI,2020,central_government,-3671.5,-7.9,
SI,2020,general_government,-3588,-7.7,
SI,2020,local_government,72.7,0.2,
SI,2020,social_security_funds,10.7,0,
SI,2021,central_government,-2619.4,-5,
SI,2021,general_government,-2398.9,-4.6,
SI,2021,local_government,50.5,0.1,
SI,2021,social_security_funds,170,0.3,
SI,2022,central_government,-1497.2,-2.6,
SI,2022,general_government,-1714.3,-3,
SI,2022,local_government,-111.1,-0.2,
SI,2022,social_security_funds,-106.1,-0.2,
SI,2023,central_government,-1739.1,-2.7,
SI,2023,general_government,-1654.6,-2.6,
SI,2023,local_government,62.1,0.1,
SI,2023,social_security_funds,22.4,0,
SI,2024,central_government,-464.2,-0.7,
SI,2024,general_government,-594.3,-0.9,
SI,2024,local_government,-239,-0.4,
SI,2024,social_security_funds,108.9,0.2,
SI,2025,central_government,-1722.8,-2.4,
SI,2025,general_government,-1786.3,-2.5,
SI,2025,local_government,-80.4,-0.1,
SI,2025,social_security_funds,17,0,
SK,1995,central_government,-1093.7,-5.5,
SK,1995,general_government,-686.6,-3.4,
SK,1995,local_government,-601.1,-3,
SK,1995,social_security_funds,1008.2,5,
SK,1996,central_government,-2464,-11.1,
SK,1996,general_government,-2162.7,-9.7,
SK,1996,local_government,-438.5,-2,
SK,1996,social_security_funds,739.9,3.3,
SK,1997,central_government,-1251.8,-5.1,
SK,1997,general_government,-1532.5,-6.2,
SK,1997,local_government,-292.4,-1.2,
SK,1997,social_security_funds,11.7,0,
SK,1998,central_government,-1256.3,-4.7,
SK,1998,general_government,-1438.6,-5.4,
SK,1998,local_government,-231.2,-0.9,
SK,1998,social_security_funds,48.9,0.2,
SK,1999,central_government,-1797.3,-6.3,
SK,1999,general_government,-2075.1,-7.3,
SK,1999,local_government,-195.6,-0.7,
SK,1999,social_security_funds,-82.1,-0.3,
SK,2000,central_government,-4261,-13.5,
SK,2000,general_government,-4014.1,-12.7,
SK,2000,local_government,125,0.4,
SK,2000,social_security_funds,121.9,0.4,
SK,2001,central_government,-2913.6,-8.5,
SK,2001,general_government,-2656.5,-7.7,
SK,2001,local_government,-0.7,0,
SK,2001,social_security_funds,257.9,0.8,
SK,2002,central_government,-3388.5,-9.1,
SK,2002,general_government,-3113.4,-8.4,
SK,2002,local_government,130.5,0.4,
SK,2002,social_security_funds,144.6,0.4,
SK,2003,central_government,-1312.8,-3.2,
SK,2003,general_government,-940.2,-2.3,
SK,2003,local_government,-14.8,0,
SK,2003,social_security_funds,387.3,0.9,
SK,2004,central_government,-1472.8,-3.2,
SK,2004,general_government,-1085.2,-2.4,
SK,2004,local_government,221.3,0.5,
SK,2004,social_security_funds,166.3,0.4,
SK,2005,central_government,-1304.3,-2.6,
SK,2005,general_government,-1436.4,-2.9,
SK,2005,local_government,125.6,0.2,
SK,2005,social_security_funds,-257.7,-0.5,
SK,2006,central_government,-2047.2,-3.6,
SK,2006,general_government,-2011.7,-3.6,
SK,2006,local_government,-47.9,-0.1,
SK,2006,social_security_funds,83.4,0.1,
SK,2007,central_government,-1526.3,-2.4,
SK,2007,general_government,-1426.8,-2.3,
SK,2007,local_government,37.8,0.1,
SK,2007,social_security_funds,61.7,0.1,
SK,2008,central_government,-2002,-2.9,
SK,2008,general_government,-1741.9,-2.5,
SK,2008,local_government,42.6,0.1,
SK,2008,social_security_funds,217.4,0.3,
SK,2009,central_government,-4453.1,-7,
SK,2009,general_government,-5242.6,-8.2,
SK,2009,local_government,-353.6,-0.6,
SK,2009,social_security_funds,-435.9,-0.7,
SK,2010,central_government,-4549.1,-6.6,
SK,2010,general_government,-5116.3,-7.4,
SK,2010,local_government,-547.2,-0.8,
SK,2010,social_security_funds,-20,0,
SK,2011,central_government,-3380.2,-4.7,
SK,2011,general_government,-3119.9,-4.4,
SK,2011,local_government,-20.5,0,
SK,2011,social_security_funds,280.9,0.4,
SK,2012,central_government,-3628,-4.9,
SK,2012,general_government,-3219.1,-4.4,
SK,2012,local_government,202.6,0.3,
SK,2012,social_security_funds,206.3,0.3,
SK,2013,central_government,-2203.6,-3,
SK,2013,general_government,-2135.7,-2.9,
SK,2013,local_government,253.9,0.3,
SK,2013,social_security_funds,-186,-0.2,
SK,2014,central_government,-2358.6,-3.1,
SK,2014,general_government,-2484.5,-3.2,
SK,2014,local_government,-56.1,-0.1,
SK,2014,social_security_funds,-69.9,-0.1,
SK,2015,central_government,-2212.2,-2.8,
SK,2015,general_government,-2236.1,-2.8,
SK,2015,local_government,110,0.1,
SK,2015,social_security_funds,-133.9,-0.2,
SK,2016,central_government,-2341.9,-2.9,
SK,2016,general_government,-2116.9,-2.6,
SK,2016,local_government,440.7,0.5,
SK,2016,social_security_funds,-215.7,-0.3,
SK,2017,central_government,-1115.2,-1.3,
SK,2017,general_government,-836.6,-1,
SK,2017,local_government,-22.9,0,
SK,2017,social_security_funds,301.6,0.4,
SK,2018,central_government,-1062.8,-1.2,
SK,2018,general_government,-908.2,-1,
SK,2018,local_government,129.6,0.1,
SK,2018,social_security_funds,25,0,
SK,2019,central_government,-1438.1,-1.5,
SK,2019,general_government,-1139.3,-1.2,
SK,2019,local_government,145.8,0.2,
SK,2019,social_security_funds,153,0.2,
SK,2020,central_government,-5504.7,-5.8,
SK,2020,general_government,-4995.1,-5.3,
SK,2020,local_government,183,0.2,
SK,2020,social_security_funds,326.6,0.3,
SK,2021,central_government,-5452.1,-5.4,
SK,2021,general_government,-5186,-5.1,
SK,2021,local_government,-17.8,0,
SK,2021,social_security_funds,283.9,0.3,
SK,2022,central_government,-1502.1,-1.4,
SK,2022,general_government,-1719.5,-1.6,
SK,2022,local_government,-406.6,-0.4,
SK,2022,social_security_funds,189.2,0.2,
SK,2023,central_government,-6913.6,-5.6,
SK,2023,general_government,-6556.4,-5.3,
SK,2023,local_government,81,0.1,
SK,2023,social_security_funds,276.2,0.2,
SK,2024,central_government,-7208.6,-5.5,
SK,2024,general_government,-6962.8,-5.3,
SK,2024,local_government,-101.9,-0.1,
SK,2024,social_security_funds,347.7,0.3,
SK,2025,central_government,-6930.5,-5.1,
SK,2025,general_government,-6086.3,-4.5,
SK,2025,local_government,-86.5,-0.1,
SK,2025,social_security_funds,930.7,0.7,
